"COUNTRY","Country","Year","INDICATOR","Indicator","Unit.Code","Unit","PowerCode","Reference.Period","Value"
"CAN","Canada",2013,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,5.6
"CAN","Canada",2014,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,5.1
"CAN","Canada",2015,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,5.1
"CAN","Canada",2016,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,5.3
"CAN","Canada",2017,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,5.2
"CAN","Canada",2018,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,5.7
"CAN","Canada",2019,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,5.3
"CAN","Canada",2007,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms",NA,NA,"Units",NA,6.1
"CAN","Canada",2009,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms",NA,NA,"Units",NA,3.1
"CAN","Canada",2010,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms",NA,NA,"Units",NA,2.6
"CAN","Canada",2011,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms",NA,NA,"Units",NA,3
"CAN","Canada",2012,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms",NA,NA,"Units",NA,3
"CAN","Canada",2013,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms",NA,NA,"Units",NA,3
"CAN","Canada",2014,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms",NA,NA,"Units",NA,3
"CAN","Canada",2015,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms",NA,NA,"Units",NA,2.8
"CAN","Canada",2016,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms",NA,NA,"Units",NA,2.7
"CAN","Canada",2017,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms",NA,NA,"Units",NA,2.9
"CAN","Canada",2018,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms",NA,NA,"Units",NA,3.64
"CAN","Canada",2019,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms",NA,NA,"Units",NA,3.6
"CAN","Canada",2007,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,1.4
"CAN","Canada",2009,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,3.1
"CAN","Canada",2010,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,3.2
"CAN","Canada",2011,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,2.3
"CAN","Canada",2012,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,2.4
"CAN","Canada",2013,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,2.6
"CAN","Canada",2014,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,2.1
"CAN","Canada",2015,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,2.3
"CAN","Canada",2016,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,2.6
"CAN","Canada",2017,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,2.3
"CAN","Canada",2018,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,2.06
"CAN","Canada",2019,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,1.7
"CAN","Canada",2007,"COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)","PC","Percentage","Units",NA,47.7
"CAN","Canada",2009,"COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)","PC","Percentage","Units",NA,56.1
"CAN","Canada",2010,"COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)","PC","Percentage","Units",NA,66.7
"CAN","Canada",2011,"COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)","PC","Percentage","Units",NA,64.8
"CAN","Canada",2012,"COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)","PC","Percentage","Units",NA,76
"CAN","Canada",2013,"COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)","PC","Percentage","Units",NA,56
"CAN","Canada",2014,"COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)","PC","Percentage","Units",NA,66.6
"CAN","Canada",2015,"COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)","PC","Percentage","Units",NA,80
"CAN","Canada",2016,"COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)","PC","Percentage","Units",NA,74
"CAN","Canada",2017,"COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)","PC","Percentage","Units",NA,64.1
"CAN","Canada",2018,"COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)","PC","Percentage","Units",NA,70
"CAN","Canada",2019,"COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)","PC","Percentage","Units",NA,72.73
"CAN","Canada",2010,"REJECTION","Rejection rate (1-(SME loans authorised/ requested))","PC","Percentage","Units",NA,9
"CAN","Canada",2011,"REJECTION","Rejection rate (1-(SME loans authorised/ requested))","PC","Percentage","Units",NA,8
"CAN","Canada",2012,"REJECTION","Rejection rate (1-(SME loans authorised/ requested))","PC","Percentage","Units",NA,7
"CAN","Canada",2013,"REJECTION","Rejection rate (1-(SME loans authorised/ requested))","PC","Percentage","Units",NA,9
"CAN","Canada",2014,"REJECTION","Rejection rate (1-(SME loans authorised/ requested))","PC","Percentage","Units",NA,12.8
"CAN","Canada",2015,"REJECTION","Rejection rate (1-(SME loans authorised/ requested))","PC","Percentage","Units",NA,7
"CAN","Canada",2016,"REJECTION","Rejection rate (1-(SME loans authorised/ requested))","PC","Percentage","Units",NA,9
"CAN","Canada",2017,"REJECTION","Rejection rate (1-(SME loans authorised/ requested))","PC","Percentage","Units",NA,9.5
"CAN","Canada",2018,"REJECTION","Rejection rate (1-(SME loans authorised/ requested))","PC","Percentage","Units",NA,9
"CAN","Canada",2019,"REJECTION","Rejection rate (1-(SME loans authorised/ requested))","PC","Percentage","Units",NA,8.33
"CAN","Canada",2013,"VC","Growth capital and venture capital","EUR","Euro","Billions",NA,1.88
"CAN","Canada",2014,"VC","Growth capital and venture capital","EUR","Euro","Billions",NA,2.06
"CAN","Canada",2015,"VC","Growth capital and venture capital","EUR","Euro","Billions",NA,2.3
"CAN","Canada",2016,"VC","Growth capital and venture capital","EUR","Euro","Billions",NA,3.61
"CAN","Canada",2017,"VC","Growth capital and venture capital","EUR","Euro","Billions",NA,3.61
"CAN","Canada",2018,"VC","Growth capital and venture capital","EUR","Euro","Billions",NA,3.42
"CAN","Canada",2019,"VC","Growth capital and venture capital","EUR","Euro","Billions",NA,4.43
"CAN","Canada",2014,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,9.57
"CAN","Canada",2015,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,11.65
"CAN","Canada",2016,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,56.96
"CAN","Canada",2017,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,0
"CAN","Canada",2018,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-5.26
"CAN","Canada",2019,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,29.53
"CAN","Canada",2007,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,7
"CAN","Canada",2008,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,6.6
"CAN","Canada",2009,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,5.9
"CAN","Canada",2010,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,4.6
"CAN","Canada",2011,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,4.3
"CAN","Canada",2012,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,3.8
"CAN","Canada",2013,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,3.6
"CAN","Canada",2014,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,3.4
"CAN","Canada",2015,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,3.3
"CAN","Canada",2016,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,3.1
"CAN","Canada",2017,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,2.84
"CAN","Canada",2018,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,2.79
"CAN","Canada",2019,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,2.81
"CAN","Canada",2008,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-5.71
"CAN","Canada",2009,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-10.61
"CAN","Canada",2010,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-22.03
"CAN","Canada",2011,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-6.52
"CAN","Canada",2012,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-11.63
"CAN","Canada",2013,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-5.26
"CAN","Canada",2014,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-5.56
"CAN","Canada",2015,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-2.94
"CAN","Canada",2016,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-6.06
"CAN","Canada",2017,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-8.39
"CAN","Canada",2018,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-1.76
"CAN","Canada",2019,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,0.72
"CAN","Canada",2007,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,41.62
"CAN","Canada",2009,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,43.4
"CAN","Canada",2010,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,36.3
"CAN","Canada",2011,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,35.13
"CAN","Canada",2012,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,39
"CAN","Canada",2013,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,46
"CAN","Canada",2014,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,55.71
"CAN","Canada",2015,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,47.2
"CAN","Canada",2016,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,36.2
"CAN","Canada",2017,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,42.8
"CAN","Canada",2018,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,30.1
"CAN","Canada",2019,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,19.5
"CZE","Czech Republic",2008,"SME_LENDING_STOCK","Outstanding business loans, SMEs ","CZK","Czech Koruna","Millions",NA,555030
"CZE","Czech Republic",2009,"SME_LENDING_STOCK","Outstanding business loans, SMEs ","CZK","Czech Koruna","Millions",NA,527545
"CZE","Czech Republic",2010,"SME_LENDING_STOCK","Outstanding business loans, SMEs ","CZK","Czech Koruna","Millions",NA,550072
"CZE","Czech Republic",2011,"SME_LENDING_STOCK","Outstanding business loans, SMEs ","CZK","Czech Koruna","Millions",NA,587908
"CZE","Czech Republic",2012,"SME_LENDING_STOCK","Outstanding business loans, SMEs ","CZK","Czech Koruna","Millions",NA,589675
"CZE","Czech Republic",2013,"SME_LENDING_STOCK","Outstanding business loans, SMEs ","CZK","Czech Koruna","Millions",NA,610789
"CZE","Czech Republic",2014,"SME_LENDING_STOCK","Outstanding business loans, SMEs ","CZK","Czech Koruna","Millions",NA,621385
"CZE","Czech Republic",2015,"SME_LENDING_STOCK","Outstanding business loans, SMEs ","CZK","Czech Koruna","Millions",NA,652590
"CZE","Czech Republic",2016,"SME_LENDING_STOCK","Outstanding business loans, SMEs ","CZK","Czech Koruna","Millions",NA,702814
"CZE","Czech Republic",2017,"SME_LENDING_STOCK","Outstanding business loans, SMEs ","CZK","Czech Koruna","Millions",NA,725635
"CZE","Czech Republic",2018,"SME_LENDING_STOCK","Outstanding business loans, SMEs ","CZK","Czech Koruna","Millions",NA,762997
"CZE","Czech Republic",2019,"SME_LENDING_STOCK","Outstanding business loans, SMEs ","CZK","Czech Koruna","Millions",NA,794715
"CZE","Czech Republic",2008,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","CZK","Czech Koruna","Millions",NA,850765
"CZE","Czech Republic",2009,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","CZK","Czech Koruna","Millions",NA,784069
"CZE","Czech Republic",2010,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","CZK","Czech Koruna","Millions",NA,783538
"CZE","Czech Republic",2011,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","CZK","Czech Koruna","Millions",NA,831206
"CZE","Czech Republic",2012,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","CZK","Czech Koruna","Millions",NA,840593
"CZE","Czech Republic",2013,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","CZK","Czech Koruna","Millions",NA,871578
"CZE","Czech Republic",2014,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","CZK","Czech Koruna","Millions",NA,890229
"CZE","Czech Republic",2015,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","CZK","Czech Koruna","Millions",NA,935364
"CZE","Czech Republic",2016,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","CZK","Czech Koruna","Millions",NA,994855
"CZE","Czech Republic",2017,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","CZK","Czech Koruna","Millions",NA,1036136
"CZE","Czech Republic",2018,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","CZK","Czech Koruna","Millions",NA,1097391
"CZE","Czech Republic",2019,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","CZK","Czech Koruna","Millions",NA,1133112.7
"CZE","Czech Republic",2008,"SME_LENDING_PROPORTION","Share of SME outstanding loans (% of total outstanding business loans)","PC","Percentage","Units",NA,65.24
"CZE","Czech Republic",2009,"SME_LENDING_PROPORTION","Share of SME outstanding loans (% of total outstanding business loans)","PC","Percentage","Units",NA,67.28
"CZE","Czech Republic",2010,"SME_LENDING_PROPORTION","Share of SME outstanding loans (% of total outstanding business loans)","PC","Percentage","Units",NA,70.2
"CZE","Czech Republic",2011,"SME_LENDING_PROPORTION","Share of SME outstanding loans (% of total outstanding business loans)","PC","Percentage","Units",NA,70.73
"CZE","Czech Republic",2012,"SME_LENDING_PROPORTION","Share of SME outstanding loans (% of total outstanding business loans)","PC","Percentage","Units",NA,70.15
"CZE","Czech Republic",2013,"SME_LENDING_PROPORTION","Share of SME outstanding loans (% of total outstanding business loans)","PC","Percentage","Units",NA,70.08
"CZE","Czech Republic",2014,"SME_LENDING_PROPORTION","Share of SME outstanding loans (% of total outstanding business loans)","PC","Percentage","Units",NA,69.8
"CZE","Czech Republic",2015,"SME_LENDING_PROPORTION","Share of SME outstanding loans (% of total outstanding business loans)","PC","Percentage","Units",NA,69.77
"CZE","Czech Republic",2016,"SME_LENDING_PROPORTION","Share of SME outstanding loans (% of total outstanding business loans)","PC","Percentage","Units",NA,70.64
"CZE","Czech Republic",2017,"SME_LENDING_PROPORTION","Share of SME outstanding loans (% of total outstanding business loans)","PC","Percentage","Units",NA,70.03
"CZE","Czech Republic",2018,"SME_LENDING_PROPORTION","Share of SME outstanding loans (% of total outstanding business loans)","PC","Percentage","Units",NA,69.53
"CZE","Czech Republic",2019,"SME_LENDING_PROPORTION","Share of SME outstanding loans (% of total outstanding business loans)","PC","Percentage","Units",NA,70.14
"CZE","Czech Republic",2008,"CORPORATE_LENDING_FLOW","New business lending, total","CZK","Czech Koruna","Millions",NA,866109
"CZE","Czech Republic",2009,"CORPORATE_LENDING_FLOW","New business lending, total","CZK","Czech Koruna","Millions",NA,780874
"CZE","Czech Republic",2010,"CORPORATE_LENDING_FLOW","New business lending, total","CZK","Czech Koruna","Millions",NA,667977
"CZE","Czech Republic",2011,"CORPORATE_LENDING_FLOW","New business lending, total","CZK","Czech Koruna","Millions",NA,599089
"CZE","Czech Republic",2012,"CORPORATE_LENDING_FLOW","New business lending, total","CZK","Czech Koruna","Millions",NA,694944
"CZE","Czech Republic",2013,"CORPORATE_LENDING_FLOW","New business lending, total","CZK","Czech Koruna","Millions",NA,500502
"CZE","Czech Republic",2014,"CORPORATE_LENDING_FLOW","New business lending, total","CZK","Czech Koruna","Millions",NA,544725
"CZE","Czech Republic",2015,"CORPORATE_LENDING_FLOW","New business lending, total","CZK","Czech Koruna","Millions",NA,607585
"CZE","Czech Republic",2016,"CORPORATE_LENDING_FLOW","New business lending, total","CZK","Czech Koruna","Millions",NA,510582
"CZE","Czech Republic",2017,"CORPORATE_LENDING_FLOW","New business lending, total","CZK","Czech Koruna","Millions",NA,457935
"CZE","Czech Republic",2018,"CORPORATE_LENDING_FLOW","New business lending, total","CZK","Czech Koruna","Millions",NA,461843.1
"CZE","Czech Republic",2019,"CORPORATE_LENDING_FLOW","New business lending, total","CZK","Czech Koruna","Millions",NA,521126.2
"CZE","Czech Republic",2008,"SME_LENDING_FLOW","New business lending, SMEs","CZK","Czech Koruna","Millions",NA,207237
"CZE","Czech Republic",2009,"SME_LENDING_FLOW","New business lending, SMEs","CZK","Czech Koruna","Millions",NA,147740
"CZE","Czech Republic",2010,"SME_LENDING_FLOW","New business lending, SMEs","CZK","Czech Koruna","Millions",NA,123398
"CZE","Czech Republic",2011,"SME_LENDING_FLOW","New business lending, SMEs","CZK","Czech Koruna","Millions",NA,124117
"CZE","Czech Republic",2012,"SME_LENDING_FLOW","New business lending, SMEs","CZK","Czech Koruna","Millions",NA,129830
"CZE","Czech Republic",2013,"SME_LENDING_FLOW","New business lending, SMEs","CZK","Czech Koruna","Millions",NA,86660
"CZE","Czech Republic",2014,"SME_LENDING_FLOW","New business lending, SMEs","CZK","Czech Koruna","Millions",NA,97764
"CZE","Czech Republic",2015,"SME_LENDING_FLOW","New business lending, SMEs","CZK","Czech Koruna","Millions",NA,118217
"CZE","Czech Republic",2016,"SME_LENDING_FLOW","New business lending, SMEs","CZK","Czech Koruna","Millions",NA,100464
"CZE","Czech Republic",2017,"SME_LENDING_FLOW","New business lending, SMEs","CZK","Czech Koruna","Millions",NA,101243
"CZE","Czech Republic",2018,"SME_LENDING_FLOW","New business lending, SMEs","CZK","Czech Koruna","Millions",NA,97925.1
"CZE","Czech Republic",2019,"SME_LENDING_FLOW","New business lending, SMEs","CZK","Czech Koruna","Millions",NA,92273.8
"CZE","Czech Republic",2008,"NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","PC","Percentage","Units",NA,23.93
"CZE","Czech Republic",2009,"NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","PC","Percentage","Units",NA,18.92
"CZE","Czech Republic",2010,"NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","PC","Percentage","Units",NA,18.47
"CZE","Czech Republic",2011,"NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","PC","Percentage","Units",NA,20.72
"CZE","Czech Republic",2012,"NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","PC","Percentage","Units",NA,18.68
"CZE","Czech Republic",2013,"NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","PC","Percentage","Units",NA,17.31
"CZE","Czech Republic",2014,"NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","PC","Percentage","Units",NA,17.95
"CZE","Czech Republic",2015,"NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","PC","Percentage","Units",NA,19.46
"CZE","Czech Republic",2016,"NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","PC","Percentage","Units",NA,19.68
"CZE","Czech Republic",2017,"NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","PC","Percentage","Units",NA,22.11
"CZE","Czech Republic",2018,"NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","PC","Percentage","Units",NA,21.2
"CZE","Czech Republic",2019,"NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","PC","Percentage","Units",NA,17.71
"CZE","Czech Republic",2008,"LOAN_GUARANTEES","Government loan guarantees, SMEs","CZK","Czech Koruna","Millions",NA,3529
"CZE","Czech Republic",2009,"LOAN_GUARANTEES","Government loan guarantees, SMEs","CZK","Czech Koruna","Millions",NA,6369
"CZE","Czech Republic",2010,"LOAN_GUARANTEES","Government loan guarantees, SMEs","CZK","Czech Koruna","Millions",NA,6593
"CZE","Czech Republic",2011,"LOAN_GUARANTEES","Government loan guarantees, SMEs","CZK","Czech Koruna","Millions",NA,472
"CZE","Czech Republic",2012,"LOAN_GUARANTEES","Government loan guarantees, SMEs","CZK","Czech Koruna","Millions",NA,1534
"CZE","Czech Republic",2013,"LOAN_GUARANTEES","Government loan guarantees, SMEs","CZK","Czech Koruna","Millions",NA,3251
"CZE","Czech Republic",2014,"LOAN_GUARANTEES","Government loan guarantees, SMEs","CZK","Czech Koruna","Millions",NA,4010
"CZE","Czech Republic",2015,"LOAN_GUARANTEES","Government loan guarantees, SMEs","CZK","Czech Koruna","Millions",NA,6913
"CZE","Czech Republic",2016,"LOAN_GUARANTEES","Government loan guarantees, SMEs","CZK","Czech Koruna","Millions",NA,3530
"CZE","Czech Republic",2017,"LOAN_GUARANTEES","Government loan guarantees, SMEs","CZK","Czech Koruna","Millions",NA,4014
"CZE","Czech Republic",2018,"LOAN_GUARANTEES","Government loan guarantees, SMEs","CZK","Czech Koruna","Millions",NA,6485
"CZE","Czech Republic",2019,"LOAN_GUARANTEES","Government loan guarantees, SMEs","CZK","Czech Koruna","Millions",NA,9786
"CZE","Czech Republic",2008,"GUARANTEED_LOANS","Government guaranteed loans, SMEs","CZK","Czech Koruna","Millions",NA,5094
"CZE","Czech Republic",2009,"GUARANTEED_LOANS","Government guaranteed loans, SMEs","CZK","Czech Koruna","Millions",NA,9550
"CZE","Czech Republic",2010,"GUARANTEED_LOANS","Government guaranteed loans, SMEs","CZK","Czech Koruna","Millions",NA,10070
"CZE","Czech Republic",2011,"GUARANTEED_LOANS","Government guaranteed loans, SMEs","CZK","Czech Koruna","Millions",NA,630
"CZE","Czech Republic",2012,"GUARANTEED_LOANS","Government guaranteed loans, SMEs","CZK","Czech Koruna","Millions",NA,2215
"CZE","Czech Republic",2013,"GUARANTEED_LOANS","Government guaranteed loans, SMEs","CZK","Czech Koruna","Millions",NA,4616
"CZE","Czech Republic",2014,"GUARANTEED_LOANS","Government guaranteed loans, SMEs","CZK","Czech Koruna","Millions",NA,5771
"CZE","Czech Republic",2015,"GUARANTEED_LOANS","Government guaranteed loans, SMEs","CZK","Czech Koruna","Millions",NA,9947
"CZE","Czech Republic",2016,"GUARANTEED_LOANS","Government guaranteed loans, SMEs","CZK","Czech Koruna","Millions",NA,5055
"CZE","Czech Republic",2017,"GUARANTEED_LOANS","Government guaranteed loans, SMEs","CZK","Czech Koruna","Millions",NA,5758
"CZE","Czech Republic",2018,"GUARANTEED_LOANS","Government guaranteed loans, SMEs","CZK","Czech Koruna","Millions",NA,9287
"CZE","Czech Republic",2019,"GUARANTEED_LOANS","Government guaranteed loans, SMEs","CZK","Czech Koruna","Millions",NA,13534
"CZE","Czech Republic",2008,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,5.57
"CZE","Czech Republic",2009,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,4.64
"CZE","Czech Republic",2010,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,4.01
"CZE","Czech Republic",2011,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,3.73
"CZE","Czech Republic",2012,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,3.48
"CZE","Czech Republic",2013,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,3.13
"CZE","Czech Republic",2014,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,3.76
"CZE","Czech Republic",2015,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,2.7
"CZE","Czech Republic",2016,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,2.5
"CZE","Czech Republic",2017,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,2.5
"CZE","Czech Republic",2018,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,3.14
"CZE","Czech Republic",2019,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,3.8
"CZE","Czech Republic",2008,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,4.84
"CZE","Czech Republic",2009,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,3.46
"CZE","Czech Republic",2010,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,3.34
"CZE","Czech Republic",2011,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,2.63
"CZE","Czech Republic",2012,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,2.43
"CZE","Czech Republic",2013,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,1.89
"CZE","Czech Republic",2014,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,2
